#TYPE Microsoft.Powershell.Utility.FileHash
"Algorithm","Hash","Path"
"SHA256","385FB3E700C6CFE2C6B160E75144B296656EF3B768E80C8B996373F59D7F6658","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeLinguistics_4_0_All\AdobeLinguistics_4_0_All.proxy.xml"
"SHA256","CD740915043154D5863AC643CC7ABB726017E8A244F8E30651D0FC06B4BDAAE1","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeLinguistics_4_0_All\Assets1_1.sig"
"SHA256","B8C26B8CDA61DB28C45248CF1B7FB2C8B38B3498BE82B1013CE04E6D7B13838D","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeLinguistics_4_0_All\Assets1_1.zip"
"SHA256","17970B8C94901D9B7C2CB9927EBCC12BBBBC6BC2425801F64FA6B4E662BD4F39","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeLinguistics_4_0_All\Assets2_1.sig"
"SHA256","8A131B601A85C4276C966F07B111D5DCC40739EA3FE49046A55AEF9069A7969C","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeLinguistics_4_0_All\Assets2_1.zip"
"SHA256","C87B747D469F7321C30011B1E0D80C47E82EE4EF4A482ECFCA4F0997739711CA","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeLinguistics_4_0_All\Install.db"
"SHA256","BC0B0ECCF8F74E91F4285FE8294513521D331C41670D3C3EABE11891745A3C14","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeLinguistics_4_0_All\Install.sig"
"SHA256","7B66E4B45782EC1B8761613DD4C08A4308F1822D866CF151B42A8C7069D870EF","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeLinguistics_4_0_All\media.sql"
"SHA256","F36507249A67D3FB8550211D44C3BAD1B121DDFDCB116CDB29C39693D15CDC85","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeLinguistics_4_0_All\Media_db.db"
"SHA256","C7A43018CEF023C78BA7D0F32889DFB269A37777F57BDC57A7DEB1BF0607FC36","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeLinguistics_4_0_All_x64\AdobeLinguistics_4_0_All_x64.boot.xml"
"SHA256","F17CE0F342EBA1284834229389175BAE1B42E8F92A80AB5E8C524F6463E070FD","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeLinguistics_4_0_All_x64\AdobeLinguistics_4_0_All_x64.proxy.xml"
"SHA256","F80F1E0DC6850C0BF7E1B1C721941B717B73FC194AC86635E04DB662996A3DDC","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeLinguistics_4_0_All_x64\Assets2_1.sig"
"SHA256","8DA4E0820562D24BFE8C64F0D120329C410B8645AE9E6695810FE5C1D57473E8","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeLinguistics_4_0_All_x64\Assets2_1.zip"
"SHA256","35BD71B29181EDBAAEB32EE57CBF76A259A772848ABC776DD2922E7A79109F7A","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeLinguistics_4_0_All_x64\Install.db"
"SHA256","41C07F215A3D4A56203F45E8C6203811443AB003F8FBF1825F34445B318963E5","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeLinguistics_4_0_All_x64\Install.sig"
"SHA256","E2A776D253166F0BD9F0F0C3C61C34C96244212B7C14CC15F7C3DD7D71824CF0","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeLinguistics_4_0_All_x64\media.sql"
"SHA256","5408769F4C18434D24DD2C5999B06DBDC7AA665679B8EAB52149432663E3E737","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeLinguistics_4_0_All_x64\Media_db.db"
"SHA256","28A1C6D06718852029B7DDF065B90E5EA4CC0B43AD488EE0621DC53489EF88BA","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeMiniBridge2-mul\AdobeMiniBridge2-mul.boot.xml"
"SHA256","1C43A4F1A728BA6C0134A1870455689937348D31EBD54F633F8BAFC7D29F3EBA","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeMiniBridge2-mul\AdobeMiniBridge2-mul.proxy.xml"
"SHA256","2402C4A2870BB46612114D21DF6D958D2EBAFAB820BBE7E012942F1CB34C1912","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeMiniBridge2-mul\Assets1_1.sig"
"SHA256","CACCEE865ECE4E24B481757F51B6FC18CF3FF6B4CE538F749B956EA37AC6394E","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeMiniBridge2-mul\Assets1_1.zip"
"SHA256","B4127ACE377C5FD243828D2E73BE60309F050EF0D6CF7C28F8032C798DA66A9A","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeMiniBridge2-mul\Install.db"
"SHA256","15E795D91309D473F21BA735A62EADCE31E270986CB21C99D0683A015F4E709D","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeMiniBridge2-mul\Install.sig"
"SHA256","9C7A725A9139505067CEB073EF293C93D5E3C5023942F8FDA21FADBC7C29C91C","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeMiniBridge2-mul\media.sql"
"SHA256","56A8C5CA6E68C7404D2364EA8BBC9E1C1B6D58DBB139E4DA062CF5491B7701C2","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeMiniBridge2-mul\Media_db.db"
"SHA256","6C3BB973E77856686C02FE664C3ACBC70063C8DEEEFCB79CF28CCE2DED5C21DA","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeNPSPanel1-mul\AdobeNPSPanel1-mul.boot.xml"
"SHA256","70DEDA23B33C7AC651B5843F0B5C68167B727BB2C730CFBEF1CA758F7B47162A","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeNPSPanel1-mul\AdobeNPSPanel1-mul.proxy.xml"
"SHA256","6430F3F9DEA9E426E4DCF4698044F9D9685BBCCB1D477EBF4DCC410E150BAF51","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeNPSPanel1-mul\Assets1_1.sig"
"SHA256","2BCAF9458DFC52367804B7B57D1E7F7E090ABBFA7F85360A3E5599F4ADC2555D","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeNPSPanel1-mul\Assets1_1.zip"
"SHA256","179626B6245D49047DA1BA1D5ABFAA32A2D865E7C46FE61D07F905DAB30BEF2B","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeNPSPanel1-mul\Install.db"
"SHA256","1B93FCA77EA914C94F5C20C411D800EB9B81598C1F52811A024CF4DEB4BEC68F","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeNPSPanel1-mul\Install.sig"
"SHA256","EA6FB85F9E100ACAC5F7E88EC7DD5743F886E5AD758C26BFEBA76E01A49D41DD","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeNPSPanel1-mul\media.sql"
"SHA256","B532C0025488295520583662656A14EDC99B5BED4D667EE2445FD85372FDC349","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeNPSPanel1-mul\Media_db.db"
"SHA256","87459D808C7971530420B9BDE42D06911D22C312577DE60587A76F82EC3F986E","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePDFL10.9-mul\AdobePDFL10.9-mul.boot.xml"
"SHA256","FE0DD4951785050A4ADF804B09BA34EE14A3A62A3F04F6CE1A187DC1981620DD","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePDFL10.9-mul\AdobePDFL10.9-mul.proxy.xml"
"SHA256","9FEA10B3571FD4A8E76C69E5CC77D7DBFBD952B61FCF77A802EC8DB5119965D8","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePDFL10.9-mul\Assets2_1.sig"
"SHA256","03FEB4CD4D59D3C0E1048D72BB5426956694383B70E4D7A01F9CB557B5ADBAEA","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePDFL10.9-mul\Assets2_1.zip"
"SHA256","6169E6AECF315E8897C0CDE145D0BDF305A8AA2821E4B220D7F859CF15177421","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePDFL10.9-mul\Install.db"
"SHA256","1A4ADEBA490A7ACFBC29EFA8348303ED6E92F10D524DD7B527935DB6C4CAF097","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePDFL10.9-mul\Install.sig"
"SHA256","4B9DD6DDCAE463C1690E2DD62396F8FE3981B2289C968D1DCD0882F60F504447","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePDFL10.9-mul\media.sql"
"SHA256","4A148805F2236BBC503402191EEF687525223668030EE40D4888F6A9879754D3","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePDFL10.9-mul\Media_db.db"
"SHA256","325980E4B0AA2E1F04D0451BC7E689F6E91787D670997EBFC6BE70D45462BB67","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePDFL10.9_x64-mul\AdobePDFL10.9_x64-mul.boot.xml"
"SHA256","C10D92A57B0E1D5447A2C29A55B23AA92B9A8D8C9FB0ABFC87E43AE3B51B0479","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePDFL10.9_x64-mul\AdobePDFL10.9_x64-mul.proxy.xml"
"SHA256","8C7ABD936A4E40944BD0EC758B126270CB701B4CEEC6CFB4AED7D51324DD02DC","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePDFL10.9_x64-mul\Assets2_1.sig"
"SHA256","A7F518D08153937329A621A0814A00197108A247E2643E294E47057B5C9172C0","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePDFL10.9_x64-mul\Assets2_1.zip"
"SHA256","14E957DC193595EE414D7BA0D8EC2231FF3AA85928862776B9EE9E8C4CF46F62","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePDFL10.9_x64-mul\Install.db"
"SHA256","8156A330EBBBCD49B5B8DF350E944A099D396DB282179DD384200723C19FBEC4","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePDFL10.9_x64-mul\Install.sig"
"SHA256","46B1099E34FCDCB2981998D3AEB1EEA40972E4F2B3822CADB48D1E0E19390D14","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePDFL10.9_x64-mul\media.sql"
"SHA256","5D29C19D589571A5F9364A86EB1EF527F6302FAE10BC729D81C5732DF68975CF","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePDFL10.9_x64-mul\Media_db.db"
"SHA256","E5530E4345D6E90857AF4B69F0C88AB5E5EC14ECDF296B69B8EFC983C661E31D","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePDFSettings11-ja_JP\AdobePDFSettings11-ja_JP.boot.xml"
"SHA256","45678201B1D954997909F80CF7529E12A6C1E63FACB9F13ACC3F1AC14767A26E","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePDFSettings11-ja_JP\AdobePDFSettings11-ja_JP.msi"
"SHA256","971EE9CFD01ACE56365549B6921FF3FCF3A0DEB5259F01810888EDCBAF36A43A","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePDFSettings11-ja_JP\AdobePDFSettings11-ja_JP.proxy.xml"
"SHA256","96CBB288153071390BEBE30DE3EED199951E1F341C167E6825C57A3662082536","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePDFSettings11-ja_JP\media.sql"
"SHA256","324B2CBD85D8A1E6755E91AB5AA2A04A1772C33E7FF29705A2B5588AFFF1197A","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePDFSettings11-ja_JP\Media_db.db"
"SHA256","167BD2DE7D0A33E6FC13292994F643B329E09745B44E76CA5AE97434DEA9F67A","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePDFSettings11-mul\AdobePDFSettings11-mul.boot.xml"
"SHA256","AFE0B2A9E2CD86CFAC9566C36885410471D85757489E7E22261413D319892624","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePDFSettings11-mul\AdobePDFSettings11-mul.msi"
"SHA256","083CC95914060701EA178E932A9387F4DCAA9E8731C3D1E98665925415833E36","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePDFSettings11-mul\AdobePDFSettings11-mul.proxy.xml"
"SHA256","E06AEAEFC2F75025A9643B40AA4CC49C8E808A7A0FF0C249C6DC5796D0715983","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePDFSettings11-mul\media.sql"
"SHA256","FFA947B0B6BBB1F6DDF6FDB254D489F5D9EDC2B494B91B097AC348AA791E308D","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePDFSettings11-mul\Media_db.db"
"SHA256","18A5C3C4960DEF923CBE9F7C8C03D98E98566F1B69D55269DD1F4E96996FCA17","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-Core\AdobePhotoshop13-Core.boot.xml"
"SHA256","4B48F2A21D57512BF9A70244636A3243B493478AD87C5CE8C59E2A1CCA3A65E8","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-Core\AdobePhotoshop13-Core.proxy.xml"
"SHA256","D9C0D7AC7C4FB7DBD69EE5475187CAD93A72BA42D773700548327466DAF27DB7","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-Core\Assets1_1.sig"
"SHA256","347B9BAA73178A8E4CE389C01A8F6C34B1A24EE2803631CD18262C42D359C0B4","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-Core\Assets1_1.zip"
"SHA256","7505922F2B983CFE7856223DD775F6349B370E3438C8FD13D896F4A767070E80","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-Core\Assets2_1.sig"
"SHA256","DF8ACB2C87B495649EF5673F40669054FA05B6B14F9397C4B55D48685A764DE5","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-Core\Assets2_1.zip"
"SHA256","EBB8C6BBB4D695B1AD0E7ECCDF82265F231F9EF2DA12D3E1589B0F4C6D4E7C9F","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-Core\Install.db"
"SHA256","C54288818F8391AAA9489E678A8739FAD194B565EF27BE2B2275342271D60419","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-Core\Install.sig"
"SHA256","938B6DD132D1ED0BD93B56AE0260FE55BE0567C34ABE06A9DF8FE84FC4138033","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-Core\media.sql"
"SHA256","6FAE396EB0898F7E28601BACF2FAF05BC7779F322B642CAF12073646C45E6709","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-Core\Media_db.db"
"SHA256","A5733B8F14568431533C83EA8EFC39BB5A221D6A0929C65CC47C161E54C049CE","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-Core_x64\AdobePhotoshop13-Core_x64.boot.xml"
"SHA256","24B82D9844964A59F0D4294A87A43250C1AD927436EFDDBEF61B7C856375F1F1","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-Core_x64\AdobePhotoshop13-Core_x64.proxy.xml"
"SHA256","A01063B86037C04E291EF4D6A240F33F523898A6B4E352EE1401FAFD7E5BDCA8","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-Core_x64\Assets1_1.sig"
"SHA256","2E42EDBA6470C32D36A1E17B5EFEB71A23407770F1B8AB1DA91975CEE73EC0F0","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-Core_x64\Assets1_1.zip"
"SHA256","476AFBB3F1882EAC1FFCBA5B801AF82C10CF251AF4E96B598B932E4B69C80BC7","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-Core_x64\Assets2_1.sig"
"SHA256","57EF0A3748ACEF01DC84F37C3F1508D3ACF1E2CD8E2875DA6D4E528C645BF7CC","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-Core_x64\Assets2_1.zip"
"SHA256","A446F9CD38755DFCF209159EDD99581F76F48715C371CD4A774EEF7D6722AD6E","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-Core_x64\Install.db"
"SHA256","AA9C5DBA713241D4E8ED5F6824276E2733091A06C31230B7763AA8767E246AFF","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-Core_x64\Install.sig"
"SHA256","C84C0F94B92F8EBD61CD2599296516008579A7FF35C65ED861E8EA0A57844846","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-Core_x64\media.sql"
"SHA256","C63678D243BB76593CE6432B8EA176C534C675274DF0C32000160E869B12FA90","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-Core_x64\Media_db.db"
"SHA256","226C27F61FFE58496C2FB3967592809DD1E7C62CC4B0942EA8AF38DDB5ABE8F1","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-en_GB\AdobePhotoshop13-en_GB.boot.xml"
"SHA256","A327ABF4293761527033A0B3C7258D2D47DC05EE6903290F6DBFB27369204231","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-en_GB\AdobePhotoshop13-en_GB.proxy.xml"
"SHA256","7496963DBEF7B0DB5D4971F335D8959BF570C3035F805B033DE0DA83C06A6AE1","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-en_GB\Assets1_1.sig"
"SHA256","1C4A87916EBD19AEBAE01E11856A04788561884EEECDE4B76B9917F0218ADA43","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-en_GB\Assets1_1.zip"
"SHA256","615E424D63319CBF2EA156B66AB619A0F33B8AA1DEBFF61EC9F2BD0E916B46A4","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-en_GB\Install.db"
"SHA256","A804D3A9167BF6A7140CC0B825DEE4C87CC975A69E1DF8ACF1D1DB174BC929D3","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-en_GB\Install.sig"
"SHA256","87E09E6978671057A075D893A8DC7D99E5D5683677EF25EC9D71D797E9199918","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-en_GB\media.sql"
"SHA256","63899B3A6408661205E515D6E8F855224B0DEFC32D0AB6DAFAD1F26E9520830E","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-en_GB\Media_db.db"
"SHA256","D71C79FD23EF39A6C0AE3F4BAAF213C6FD04564C686EEB7C1A9DF23A3C107AB9","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-en_GB_x64\AdobePhotoshop13-en_GB_x64.boot.xml"
"SHA256","E0C6BB3C62C98E566239C6CC463E5AA35054C0BE00C834EDEBB1259DC7532222","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-en_GB_x64\AdobePhotoshop13-en_GB_x64.proxy.xml"
"SHA256","BA27FD53829646C458A0483D192F773589BD0C8CA9672028B52410DD13259343","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-en_GB_x64\Assets1_1.sig"
"SHA256","1C4A87916EBD19AEBAE01E11856A04788561884EEECDE4B76B9917F0218ADA43","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-en_GB_x64\Assets1_1.zip"
"SHA256","FC0CCFAC555302FF7EBB7031EF71B3A037B46B8A568A2D91BE6AB13E62769302","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-en_GB_x64\Install.db"
"SHA256","DD26BB1CD07C3B4B62913FC696DC8782582138A1120BA729DCC9B2CAF007EAAC","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-en_GB_x64\Install.sig"
"SHA256","D8A86AE637A50710FB1FF9AC6DD2E92B8A6731758B3CE2B1CADAB4BDB52AFEE1","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-en_GB_x64\media.sql"
"SHA256","6BC04639F6EB837EFC95F526D4F38A60B95D7C6B6C4378A3CE27EDBB3F7438DB","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-en_GB_x64\Media_db.db"
"SHA256","9ACA94EE737B5F19385EC1424A3898A208964C4F628252197677A837E181052E","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-en_US\AdobePhotoshop13-en_US.boot.xml"
"SHA256","B62B9FBC7091BBC01162C7DF0F458CE43D2D9746F1CF9E16ACB4C9629EBF290F","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-en_US\AdobePhotoshop13-en_US.proxy.xml"
"SHA256","8340EE09DB45512E61A84B118FA90FF16FAFD38F605CC6764D019287FDDF6E07","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-en_US\Assets1_1.sig"
"SHA256","E31BE36348E0706C429E31493009FE0EADC547076BBB92E2738A6B59355D374C","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-en_US\Assets1_1.zip"
"SHA256","68B279105CFF79216C0C733C84DA4B7F30946E48BE7AC1C49836BA7359F5CA50","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-en_US\Install.db"
"SHA256","788CA80D68D08567BC492856B756FB7D89CD1BF3C04F4BEC2DF53E84CFC033B2","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-en_US\Install.sig"
"SHA256","4C2BA33CD126BD15B04E1E175E1442840666169B80486E073BB7DB9CBAEEEFA9","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-en_US\media.sql"
"SHA256","0733DC9D5BC91361DACE58783611D9E2A7BD856CFD03928D53A79F49E30071BA","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-en_US\Media_db.db"
"SHA256","816484F4679CB2F6D64051F09ACDC0F3E72EBE274ED7475E37BEBFABC868D5F0","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-en_US_x64\AdobePhotoshop13-en_US_x64.boot.xml"
"SHA256","559726A691C1AA2B7CB34FC1C2108F5C162C10906CFBEE106C46B662310BC01B","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-en_US_x64\AdobePhotoshop13-en_US_x64.proxy.xml"
"SHA256","C85EA8CC1CCEE90E5015427ED1059F8082C1574D57FDBB44246780989C89267F","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-en_US_x64\Assets1_1.sig"
"SHA256","193B6F73BF3543C5C6180A473348A62D9BB0AAD34E6E56BEF9C5391EA36FBBB2","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-en_US_x64\Assets1_1.zip"
"SHA256","1575FADC827B28F4E98D9E2F9C8F7D232A0BE5302CE7C154799CB503846F1CC1","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-en_US_x64\Install.db"
"SHA256","685BC3D16561358CC564C6B9EE86737B79C415360FE8944884C3194DC3C7BBCE","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobePhotoshop13-en_US_x64\Install.sig"
